[2024-10-31T12:39:44.625+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-10-31T12:39:45.419+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-10-31T12:33:00+00:00 [queued]>
[2024-10-31T12:39:45.666+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-10-31T12:33:00+00:00 [queued]>
[2024-10-31T12:39:45.670+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 1
[2024-10-31T12:39:47.190+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): fetch_data_from_api> on 2024-10-31 12:33:00+00:00
[2024-10-31T12:39:47.329+0000] {standard_task_runner.py:64} INFO - Started process 228 to run task
[2024-10-31T12:39:47.428+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_data', 'fetch_data_from_api', 'scheduled__2024-10-31T12:33:00+00:00', '--job-id', '294', '--raw', '--subdir', 'DAGS_FOLDER/***_producer.py', '--cfg-path', '/tmp/tmparx4vj0u']
[2024-10-31T12:39:47.442+0000] {standard_task_runner.py:91} INFO - Job 294: Subtask fetch_data_from_api
[2024-10-31T12:39:48.580+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-10-31T12:33:00+00:00 [running]> on host c42224a6ba27
[2024-10-31T12:39:50.673+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.673+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.673+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.673+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.674+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.674+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.674+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.674+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.674+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.675+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.675+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.675+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.675+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.675+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.676+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.676+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.676+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.676+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.676+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.677+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.677+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.677+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.677+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.678+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.678+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.678+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.678+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.679+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.679+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.679+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.679+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.679+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.680+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.680+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.680+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.681+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.681+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.681+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.681+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.681+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.682+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.682+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.682+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.682+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.682+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.683+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.683+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.683+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.683+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.683+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.684+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.684+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.684+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.684+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.684+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.685+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.685+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.685+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.685+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.685+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.686+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.686+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.686+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.686+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.686+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.686+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.687+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.687+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.687+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.687+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.687+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.688+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.688+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.688+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.688+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.688+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.689+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.689+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.689+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.689+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.689+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.690+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.690+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.690+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.690+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.690+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.691+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.691+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.691+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.691+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.691+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.691+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.692+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.692+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.692+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.692+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.693+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.693+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.693+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.693+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.693+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.694+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.694+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.694+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.694+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.695+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.695+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.695+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.695+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.695+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.696+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.696+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.696+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.696+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.696+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.697+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.697+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.697+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.697+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.697+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.698+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.698+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.698+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.698+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.699+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.699+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.699+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.699+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.699+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.700+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.700+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.700+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.700+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.700+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.701+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.701+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.701+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.701+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.701+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.702+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.702+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.702+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.702+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.702+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.703+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.703+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
[2024-10-31T12:39:50.703+0000] {airflow_producer.py:43} ERROR - An error occured: 'PythonOperator' object is not callable
